underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
392.5299987792969,425.0,2025-05-16,call,7.8,8.6,400.0,2498,7.9,0.27649649291992184,0.21194772372214618,1.0827197954848786
392.5299987792969,430.0,2025-05-16,call,6.45,6.7,281.0,2642,6.55,0.2639844110107422,0.21194772372214618,1.0954576754317595
392.5299987792969,435.0,2025-05-16,call,5.2,6.1,163.0,1860,5.5,0.2710949356079102,0.21194772372214618,1.1081955553786405
392.5299987792969,440.0,2025-05-16,call,4.45,4.65,1637.0,2504,4.6,0.2599561309814453,0.21194772372214618,1.1209334353255216
392.5299987792969,445.0,2025-05-16,call,3.3,3.85,117.0,1515,3.85,0.2584913018798829,0.21194772372214618,1.1336713152724025
392.5299987792969,450.0,2025-05-16,call,3.05,3.15,411.0,10620,3.11,0.25666026550292964,0.21194772372214618,1.1464091952192834
392.5299987792969,455.0,2025-05-16,call,2.18,2.6,344.0,941,2.62,0.25604992004394533,0.21194772372214618,1.1591470751661643
392.5299987792969,460.0,2025-05-16,call,2.04,2.13,362.0,18394,2.04,0.2553785400390626,0.21194772372214618,1.1718849551130452
392.5299987792969,465.0,2025-05-16,call,1.67,1.78,33.0,641,1.79,0.25623302368164064,0.21194772372214618,1.1846228350599262
392.5299987792969,470.0,2025-05-16,call,1.38,1.45,240.0,2006,1.44,0.2557447473144532,0.21194772372214618,1.197360715006807
392.5299987792969,315.0,2025-06-20,call,83.55,85.2,8.0,263,89.06,0.41919526123046874,0.3077725012717697,0.8024864366534983
392.5299987792969,320.0,2025-06-20,call,79.1,80.6,4.0,1477,84.35,0.40643904113769536,0.3077725012717697,0.8152243166003793
392.5299987792969,325.0,2025-06-20,call,74.8,76.2,17.0,528,81.3,0.3968871347045898,0.3077725012717697,0.8279621965472602
392.5299987792969,330.0,2025-06-20,call,70.4,71.8,1.0,446,75.6,0.3865722964477538,0.3077725012717697,0.8407000764941411
392.5299987792969,335.0,2025-06-20,call,66.2,67.25,1.0,334,72.9,0.37305314453125,0.3077725012717697,0.853437956441022
